0x3ee505ba316879d246a8fd2b3d7ee63b51b44fab,192421.984305009000000000
0x22fa8cc33a42320385cbd3690ed60a021891cb32,66312.963454819100000000
0x6bf97f2534be2242ddb3a29bfb24d498212dcded,29316.892729355700000000
0xa54376ed16e82f6fee2ab264c695d62bbaba3664,16368.066335622300000000
0x67c0fc4b0490ab7e76c08c2bbd30fac0059bbc7a,8516.714144664780000000
0x8bc110db7029197c3621bea8092ab1996d5dd7be,8340.007742743940000000
0x9c5083dd4838e120dbeac44c052179692aa5dac5,4205.748769671500000000
0x6a72476a3dd83093a63c3a0178a56fa9df3c9ecb,3194.274803925010000000
0xa81ace214b97d4b9c2072a934d0c4de486757538,2273.314549129700000000
0x86e9bfa8110b4211c0c17d62aebe2e144bc236d0,2227.713638279010000000
0x3731696c9b5098beacf8dd03ac00c30bba979806,1740.644031310170000000
0xf240ee12f598a01ce173d2e2796cffc54d12be26,1678.309740522030000000
0xcc727fcbd0232ff9168b6ef361874c1da5183ac2,1624.108428884920000000
0xa7b6f7f3e3aa2d9d33249e755f62d7e5ae19ef13,1383.942632997680000000
0x19a916e0d5d8cd4e70fd0aeef39e0178f7e556b4,1204.610350771940000000
0x3ad5d4dfab0e8aec1424ef93e12f5e7fe260db80,1038.342418432150000000
0x280bf69d522bbcfb3aeb138c59d85a16e449057c,983.261059626087000000
0xf663f08fafdfebfcdde734229cb5a520b74c249e,980.662837089331000000
0x5a05bd61f009ae1cb2ee7a3376718923453abe3d,966.204487080199000000
0x21d05071ca08593e13cd3afd0b4869537e015c92,923.160306568693000000
0x57fb6c359c8cf9caf0ec8beac0c8b944cb63d9b8,897.723723604123000000
0x1c6c4b0bb7778024587f664469ec1b8adb34f835,804.460197107837000000
0x84754a7103308ddf8baca5072d165773353e1055,786.808313496926000000
0xe703f231ab056ecb99c92a1232cc1020acfc72f8,757.719257825895000000
0x8e3f5e7578b9e0f4b9ab65c85568c8f80aec95ae,755.677441218073000000
0x55a9c5180dcafc98d99d3f3e4b248e9156b12ac1,694.456276892810000000
0xa637522a82f89ec36fb358382c8b01610a4b5432,577.946487522041000000
0xcb114805b901f7a9c38d5675272ef26459a7d805,559.997319043263000000
0x6f9bb7e454f5b3eb2310343f0e99269dc2bb8a1d,494.577871834113000000
0xe495126c278586571652bb8902abe6f5efe5ab64,486.202724912980000000
0x09641015fb8b08388a7367b946e634d37dddffaa,478.636006722703000000
0x93f4db584fc56f5dfd2a16d0040e045fc4511cc7,451.026043497238000000
0x590dfbd53781c6d9d8404eb8e1847fea1afad319,411.002835674814000000
0xd9545864e669c8517082232a465a5dca57adaa87,403.073919865249000000
0x7bb9635e750a100d8c73cf88114175b1e346d495,372.727702990820000000
0xb4f76a20e05211991de6ac4cb4a219520caada0d,369.484151959297000000
0x756e87e8fc39ae79d3d0c0fe8f8561316d77451a,368.645458507171000000
0x37bf78fa8853cee7df39280e70e38f3e163e44c4,314.941343236476000000
0xa7937a858d0f8d201086ca9aa28e98aee0fc202e,314.804064286728000000
0xb5a42393603f428d88ece3a7740443af11493adb,308.320342257932000000
0x2555fba35dee6d862ef99fa2d75bbcb31f6dce23,269.492579521155000000
0xeae98e98cea0577cf78e2efce00b3faa9444130c,269.348914354650000000
0xf5bf2e159f493d13605c1a90a16b16f0f835730e,266.493222118607000000
0x659df733ac38d0aa428b1f940f375dd445531ee4,262.146263116151000000
0xb6ca5d1ed0ca4bf8444c9dee2d068a9f4c5e2e92,261.799497306245000000
0xb6da08cd77da865e99bba2868aac74ea2cd58162,234.884900956905000000
0x9b667fa9ef908407dc90ad0274039fa2fd0007b3,219.448301482696000000
0x5437c60b500476a9e3cfa8175f4f656140875413,212.367496513236000000
0xb0cf6e4051b774930a3e71be572aa4cd5ad4bee6,205.262494358841000000
0x4569c1ab9c4fc9b29cfbaddad569e89d5a202f3d,185.715930337065000000
0x3598b2883a370be3fa9893cce920ab835eac5901,185.320925637556000000
0x58a0adf3c63607b18e34cecbe85fc5c89355c8f7,174.028235396297000000
0x4cc930a91865e30feff38465ace57711e3923881,173.944558233083000000
0x043983e78699ac4084d8c8a1eb4ed93e8719bc48,166.673848385908000000
0x7f25738bb50192a90545c0bd99872090a520e9fb,161.350338137552000000
0xc1c54e362fdf02ef24ee61fcfb4c112b52765b38,159.286555665494000000
0x686dff34c9666020addd4de680dec250c3bf4ae8,155.389475311761000000
0x8980daaaf26b3bda46c79e3b8c00d5ff26ac0f3d,150.071918312754000000
0xcdbc0f810414fc48aaefc9e959de0af878319cd5,148.448132266062000000
0xc5e38233cc0d7cff9340e6139367aba498ec9b18,142.497437980215000000
0xbf2d22e1c57f18d33daa4243d10da70e62611c10,140.353568573508000000
0xab30f00879facb69e4fd9a55a5a83d80d0b6f8fa,138.521869826585000000
0x20943a7fbdcb4b84ea553c13d765cd4adaee709b,127.100593079392000000
0xcaeb9956f5b72d567dc86c2547c86287f8a56d2c,107.339847348355000000
0x0d24951c51d657d6ec04984b82a1036a3a6bc491,96.492841780229400000
0xd3feedc8e702a9f191737c0482b685b74be48cfa,85.321360853302400000
0x7132c9f36abe62eab74cdfdd08c154c9ae45691b,77.354300371106700000
0x58f35bff1f63d6f22f95e3bdfc368eea31d3e3be,73.310124523709500000
0x768b07575496359503b64667c370bf253e71d7da,69.500142821608400000
0xaba75671574442bbd608950604f4a12a19510ac8,69.389044002068400000
0x61c4ec1fafd7147c526a5e20ff2f3219d5aeb0a8,67.997167787636100000
0x7d21dac0342215cf5c4b46d0300bbf8c9c5978cd,63.306499864508000000
0xeec38a8835bf98eb8f4abee900455a5175d836a3,55.545365182366700000
0x28265b4188ff587e5cfe1155606026cd2ccd243d,50.859427676729800000
0xca55ae215caaf0d12601160211959ec6bd8f84e3,42.930953618772600000
0xac87db3c6ab97485cd65ff203e64bb5898ce228e,36.467117148977300000
0x14e53cd8bc3d4e735bea9f32dce8e2a20d746952,28.041985663159400000
0x18417912ea829abef1f4e67fb2072d608db651b5,24.723498246004600000
0x5115b48202ac64b338cfb7a991ec394a7508c54b,22.743965616677800000
0x0de9bf9d88a84e72414af2417482d922a6484835,10.617582697657500000
0x56de2eff85e255641da7cfc2f87ce5fa0f28214f,8.737668319651940000
0xd49fcf8dd00f92f559797abb77ce466848bf6894,1.933823079998520000
